P_max,Omega_1,Omega_2,Mu,Gamma_e,Delta_1,Delta_2,number_of_fails,ComputTime
54,0.10361768450437249,8.229897193364206,7.88962505343646,0.1630263169883056,5.0,-2.24,-0.7999999999999998,0.0,366.7545108795166
122,0.10472589048884832,8.076426838423345,7.729155292536099,0.16329591054384365,5.0,-2.24,-0.6400000000000001,0.0,319.914831161499
225,0.10579596063871399,7.9244501974185,7.582593725773266,0.16325692814360926,5.0,-2.24,-0.48,0.0,338.3555989265442
321,0.10682255628084329,7.763866000179352,7.429607853794234,0.16339672356974705,5.0,-2.24,-0.31999999999999984,0.0,364.2999019622803
397,0.10779951143165936,7.59463005882178,7.287430659283476,0.16318582289566183,5.0,-2.24,-0.16000000000000014,0.0,292.9527237415314
482,0.10872058130708458,7.4328981129871465,7.150950903952244,0.16294207763920376,5.0,-2.24,0.0,0.0,304.23240327835083
570,0.10957940027660672,7.270688954222733,7.01822783856341,0.16263375365468352,5.0,-2.24,0.16000000000000014,0.0,323.14054226875305
20,0.11036904276376058,7.1121160604995755,6.89811540878393,0.16203184604345577,5.0,-2.24,0.3200000000000003,0.0,317.14626359939575
98,0.11108301054456586,6.958317503679259,6.783308882493513,0.16139184957665234,5.0,-2.24,0.4800000000000004,0.0,302.4156744480133
183,0.11171406799286218,6.797561870944711,6.669100338128533,0.1606700900273635,5.0,-2.24,0.6399999999999997,0.0,267.56019115448
275,0.1122550685774598,6.647207894282744,6.569244875886681,0.15970541740899757,5.0,-2.24,0.7999999999999998,0.0,308.12467646598816
341,0.11269991887734047,6.504315747682064,6.482224973334538,0.1584954800316512,5.0,-2.24,0.96,0.0,286.2839331626892
431,0.11304067790661039,6.365647327214184,6.399976828773898,0.15728890070208962,5.0,-2.24,1.12,0.0,301.64021348953247
514,0.11327086320498028,6.232683165220667,6.3232955111810725,0.15610876770457507,5.0,-2.24,1.2800000000000002,0.0,320.04623007774353
49,0.11338445888784066,6.123652538943121,6.272516257617628,0.1546261597104647,5.0,-2.24,1.4400000000000004,0.0,351.2069594860077
141,0.11337553894032679,6.006486602614801,6.216244036966108,0.15331851778598582,5.0,-2.24,1.6000000000000005,0.0,365.6295528411865
204,0.11323956985788182,5.907660345175309,6.184607691171833,0.15176749514087406,5.0,-2.24,1.7599999999999998,0.0,268.5078921318054
297,0.1129730337386661,5.829644897653571,6.172479060072149,0.15020033677996564,5.0,-2.24,1.92,0.0,329.7977035045624
390,0.11257450125019512,5.773816415061605,6.175371838063645,0.14895669778398585,5.0,-2.24,2.08,0.0,343.51199316978455
463,0.112044063857738,5.722156090853147,6.198453553941301,0.14733235972857645,5.0,-2.24,2.24,0.0,271.85990691185
544,0.11138561677988422,5.6940627113181534,6.238438021645429,0.1460851518926492,5.0,-2.24,2.4000000000000004,0.0,312.6623158454895
3,0.11060357475136305,5.686169005676156,6.301315457303511,0.14492012783497288,5.0,-2.24,2.5600000000000005,0.0,290.88343596458435
100,0.10970629584537042,5.694313092489287,6.38537806446074,0.14378564495832669,5.0,-2.24,2.7199999999999998,0.0,334.9194667339325
188,0.10870380425307394,5.736853446070741,6.506087187603278,0.14259067540653908,5.0,-2.24,2.88,0.0,305.44280433654785
281,0.10760802282073423,5.787788340403137,6.639619425261442,0.14156967601056786,5.0,-2.24,3.04,0.0,318.50313806533813
373,0.1064308817588417,5.844710706051767,6.784602457701062,0.1406742665687386,5.0,-2.24,3.2,0.0,368.9510872364044
483,0.10518557321705688,5.916484963318979,6.945218644854021,0.13997484043504443,5.0,-2.24,3.3600000000000003,0.0,368.30511689186096
583,0.10388484257897793,6.0223636157872615,7.144201287347274,0.13905612904392894,5.0,-2.24,3.5200000000000005,0.0,365.3555438518524
16,0.1025400218908383,6.107353479859771,7.328511713689384,0.1385048347383671,5.0,-2.24,3.6799999999999997,0.0,311.7232313156128
110,0.10116266300225008,6.207639105852953,7.535523143579388,0.1377876381705237,5.0,-2.24,3.84,0.0,341.9934597015381
223,0.09976167924273951,6.349471054958115,7.777059130119966,0.1370678912718713,5.0,-2.24,4.0,0.0,365.9766023159027
342,0.08081729165799645,10.532231498284503,11.981452155773695,0.1484971834689826,5.0,-2.08,-4.0,0.0,466.9040505886078
438,0.08195879805582587,10.431941127797057,11.739721976576167,0.14923872149804343,5.0,-2.08,-3.84,0.0,343.4277169704437
539,0.08311823888557485,10.326461995058327,11.488266778951377,0.15025137382446907,5.0,-2.08,-3.68,0.0,378.26317524909973
633,0.08429469894202499,10.218858270907845,11.255527389700003,0.1509438011703985,5.0,-2.08,-3.52,0.0,338.5422019958496
74,0.08548821186959306,10.112090966440903,11.013743536330846,0.15189360519065084,5.0,-2.08,-3.36,0.0,394.69303607940674
169,0.08669724101631253,9.995378379235998,10.776675666356777,0.15281911905228807,5.0,-2.08,-3.2,0.0,388.6403682231903
253,0.08792096664734932,9.878127455950747,10.544553058086358,0.15370775412829468,5.0,-2.08,-3.04,0.0,321.0664858818054
352,0.08915760752385021,9.757739275182345,10.317329592650669,0.1545664524181552,5.0,-2.08,-2.88,0.0,424.03227162361145
453,0.09040652304603523,9.63279410658863,10.094806546854121,0.15538510492955726,5.0,-2.08,-2.7199999999999998,0.0,376.9397678375244
545,0.09166542087815034,9.511453791246666,9.865912800547008,0.15644590576013911,5.0,-2.08,-2.56,0.0,348.06175088882446
653,0.09293236089592052,9.369830635776275,9.652101298636595,0.15719414113833097,5.0,-2.08,-2.4,0.0,381.4163360595703
83,0.09420507899118896,9.23468478086566,9.432742422559212,0.15818033431301803,5.0,-2.08,-2.24,0.0,436.44199562072754
171,0.09548159223108903,9.105454694273096,9.230652992668498,0.1588445373345277,5.0,-2.08,-2.08,0.0,363.0311119556427
254,0.0967586028054682,8.964686124346246,9.021452406503695,0.1597350041752606,5.0,-2.08,-1.92,0.0,306.43047285079956
346,0.09803299870330255,8.829778478480275,8.829613705035293,0.1603192293721509,5.0,-2.08,-1.7599999999999998,0.0,399.9195725917816
435,0.09930153418843725,8.675656924551697,8.629045509406382,0.16110204779502854,5.0,-2.08,-1.6,0.0,306.00184774398804
530,0.1005603812559033,8.53035769136548,8.435674666078999,0.161844939172895,5.0,-2.08,-1.44,0.0,352.3631000518799
618,0.10180555251405964,8.375298111592823,8.25568520704281,0.16225775044343055,5.0,-2.08,-1.2799999999999998,0.0,345.7088236808777
19,0.1030317898758838,8.220322300428531,8.071035366394504,0.16287972825580477,5.0,-2.08,-1.12,0.0,315.81708550453186
105,0.10423545685377592,8.065117768601663,7.900962825816052,0.1631847610811881,5.0,-2.08,-0.96,0.0,333.1464786529541
210,0.1054099825706617,7.928509735066648,7.730373726293498,0.16374340742873472,5.0,-2.08,-0.7999999999999998,0.0,342.9778370857239
310,0.10655081482040606,7.745865949523179,7.564078851776911,0.16385615840526804,5.0,-2.08,-0.6400000000000001,0.0,370.82744336128235
384,0.10765142814117318,7.583084535111676,7.415150796893411,0.16412404265569358,5.0,-2.08,-0.48,0.0,291.6763651371002
473,0.10870558899937965,7.422966846500573,7.253971185518841,0.1640113352027709,5.0,-2.08,-0.31999999999999984,0.0,313.4305830001831
564,0.10970686219601641,7.272870043843,7.11542533217774,0.16375162749590505,5.0,-2.08,-0.16000000000000014,0.0,332.88482451438904
68,0.1106479350157902,7.1061132636188225,6.978851023318695,0.16342404596951254,5.0,-2.08,0.0,0.0,390.9837763309479
139,0.11152212617871651,6.941958715039462,6.8456134712788765,0.16300907790918023,5.0,-2.08,0.16000000000000014,0.0,320.20166969299316
224,0.11232142688242713,6.78173109908714,6.717424987865863,0.16254991369481653,5.0,-2.08,0.3200000000000003,0.0,313.4306073188782
331,0.11303824777733237,6.621078324594205,6.6000859015706155,0.1617680300854203,5.0,-2.08,0.4800000000000004,0.0,397.3321738243103
408,0.11366502959372737,6.474153456114289,6.4907623285508,0.16102283531196218,5.0,-2.08,0.6399999999999997,0.0,282.9392509460449
492,0.11419308631342884,6.3283872197596,6.392479308229331,0.1599864086279127,5.0,-2.08,0.7999999999999998,0.0,300.4423358440399
596,0.11461564712775218,6.1870743669803705,6.29939710380686,0.15894515396705017,5.0,-2.08,0.96,0.0,367.66272497177124
46,0.11492369980756893,6.068611829901985,6.2247024892782,0.15781479798234035,5.0,-2.08,1.12,0.0,345.48702096939087
118,0.11511019963707624,5.916495871920841,6.141920169299754,0.1563888612966377,5.0,-2.08,1.2800000000000002,0.0,322.31096601486206
191,0.11516872382708876,5.822207055049182,6.097827669287321,0.1549935340398652,5.0,-2.08,1.4400000000000004,0.0,272.2044644355774
287,0.1150926565981817,5.736748768479266,6.062242805706985,0.15374634291012068,5.0,-2.08,1.6000000000000005,0.0,343.8961045742035
376,0.11487826210722073,5.652170852038692,6.044263715248045,0.15204425408377953,5.0,-2.08,1.7599999999999998,0.0,342.2778923511505
454,0.11452228069415792,5.567095014745217,6.027053353023948,0.15071710533607524,5.0,-2.08,1.92,0.0,280.02937960624695
540,0.11402541109855657,5.5368916384009275,6.054830956815488,0.14926497263832192,5.0,-2.08,2.08,0.0,318.58551049232483
31,0.11338931569517152,5.510534239735318,6.092727249103558,0.14801578400874538,5.0,-2.08,2.24,0.0,326.63494086265564
128,0.11262023955673636,5.501002949561465,6.151770700363715,0.14682501742420426,5.0,-2.08,2.4000000000000004,0.0,366.7931270599365
221,0.11172623238586606,5.526655098244719,6.247020086843488,0.1456343956597772,5.0,-2.08,2.5600000000000005,0.0,322.7121694087982
305,0.11071802559400339,5.559167999738021,6.353899488328363,0.14462841922144737,5.0,-2.08,2.7199999999999998,0.0,333.50862646102905
413,0.10960793359995728,5.615893391289612,6.486913781078903,0.14370840902785292,5.0,-2.08,2.88,0.0,363.84826159477234
503,0.10841033306853533,5.683435450150771,6.631364775905665,0.14296442427119566,5.0,-2.08,3.04,0.0,328.13899278640747
597,0.10713839723867827,5.745605120677659,6.793773561388637,0.14194261111657291,5.0,-2.08,3.2,0.0,340.0358579158783
34,0.10580640679995586,5.84552204245783,6.980334740264846,0.14132468768189244,5.0,-2.08,3.3600000000000003,0.0,328.7331314086914
132,0.1044269738078064,5.956734710001809,7.187628839100189,0.14050256981251746,5.0,-2.08,3.5200000000000005,0.0,370.4631907939911
238,0.10301181860308331,6.05117651624821,7.388977237500169,0.13978869947433636,5.0,-2.08,3.6799999999999997,0.0,345.1225001811981
334,0.10157154195829868,6.187916473946446,7.625229779724652,0.1390925094073223,5.0,-2.08,3.84,0.0,383.9231607913971
424,0.10011557144789857,6.293152336573332,7.848120095571845,0.13837612487052597,5.0,-2.08,4.0,0.0,324.2194721698761
542,0.08192898895720993,10.265738754250886,11.85400755769665,0.14884711970775194,5.0,-1.92,-4.0,0.0,479.73542881011963
672,0.08309985750590627,10.12186022002329,11.59634118180593,0.1498796664603224,5.0,-1.92,-3.84,0.0,456.36266255378723
91,0.08428931000395425,10.005901522013403,11.358447021550596,0.1505715541252003,5.0,-1.92,-3.68,0.0,492.8223958015442
182,0.0854973152439307,9.914060305766693,11.11938203180091,0.15158318554717554,5.0,-1.92,-3.52,0.0,377.34783697128296
286,0.08672263216171774,9.814131955739253,10.872944943892541,0.1524432397643414,5.0,-1.92,-3.36,0.0,409.588406085968
416,0.08796429380415964,9.698545315316814,10.636415619861971,0.15333697089582166,5.0,-1.92,-3.2,0.0,445.1616916656494
504,0.08922200885186296,9.572424465096514,10.404021269631805,0.15419071464183082,5.0,-1.92,-3.04,0.0,318.3121259212494
604,0.09049360735977618,9.448756943911505,10.164687555995481,0.15529703451575233,5.0,-1.92,-2.88,0.0,377.39417934417725
708,0.09177790522479957,9.313613196300437,9.941713314217758,0.1560735498623202,5.0,-1.92,-2.7199999999999998,0.0,397.3833920955658
627,0.09307294531274742,9.187151472371731,9.71304429307368,0.1571012335814111,5.0,-1.92,-2.56,0.0,435.1954574584961
719,0.0943769486867173,9.063403517707133,9.501708326273604,0.15780512089288326,5.0,-1.92,-2.4,0.0,320.96208119392395
838,0.09568755053755304,8.927538545035574,9.282975928902562,0.15874070744273586,5.0,-1.92,-2.24,0.0,421.43536734580994
930,0.09700205596697838,8.788226833092757,9.06935740669224,0.15962807356691794,5.0,-1.92,-2.08,0.0,308.043270111084
1038,0.09831745898481134,8.648235270331181,8.871746408899202,0.1601968824255151,5.0,-1.92,-1.92,0.0,338.2149043083191
1152,0.09963088497052212,8.494738440797281,8.66659748817894,0.16097181393512455,5.0,-1.92,-1.7599999999999998,0.0,391.34975600242615
1241,0.10093841434974449,8.354909334115504,8.469324803077017,0.1617143126635599,5.0,-1.92,-1.6,0.0,307.1019027233124
629,0.10223569913271785,8.189539440873006,8.272949151479917,0.16236157417497393,5.0,-1.92,-1.44,0.0,348.0471911430359
729,0.10351884944246588,8.060883686707339,8.088579184490463,0.16302300601901776,5.0,-1.92,-1.2799999999999998,0.0,362.68972730636597
848,0.10478256912562574,7.9102127360321495,7.914853276026804,0.16332284810986775,5.0,-1.92,-1.12,0.0,400.95410537719727
936,0.10602210305070872,7.739333903289245,7.732749900680345,0.1637779051908868,5.0,-1.92,-0.96,0.0,294.9975793361664
1045,0.1072313350890316,7.580216431153234,7.558159509143762,0.16419788080464853,5.0,-1.92,-0.7999999999999998,0.0,363.55979347229004
1131,0.10840426880705174,7.420306163472942,7.396838051089887,0.16428779398324178,5.0,-1.92,-0.6400000000000001,0.0,309.9438762664795
1222,0.10953436128540978,7.2569522846499845,7.2311241947750124,0.16456045428940808,5.0,-1.92,-0.48,0.0,297.3904390335083
630,0.11061451808001799,7.084645899712081,7.075893120297124,0.16446422768331087,5.0,-1.92,-0.31999999999999984,0.0,338.43690729141235
713,0.11163797813238407,6.937852851854464,6.93934255491578,0.1641538909516983,5.0,-1.92,-0.16000000000000014,0.0,295.3356554508209
820,0.11259631897920985,6.780816972217652,6.796784351185568,0.16399180019173132,5.0,-1.92,0.0,0.0,384.88910031318665
903,0.11348151228484132,6.616521509565595,6.663781044342146,0.1634643739219055,5.0,-1.92,0.16000000000000014,0.0,280.5450294017792
1003,0.11428557138174406,6.464909986016213,6.538585545495664,0.16294843750820937,5.0,-1.92,0.3200000000000003,0.0,356.71659111976624
1109,0.11499900109253186,6.300075690478181,6.413285502364454,0.16228301561119635,5.0,-1.92,0.4800000000000004,0.0,351.1071033477783
1203,0.11561387229675694,6.160909418152361,6.313812137226327,0.1612248820312645,5.0,-1.92,0.6399999999999997,0.0,303.7466733455658
619,0.11611988853553817,6.008529924527796,6.20702043070869,0.16028437560602393,5.0,-1.92,0.7999999999999998,0.0,291.5582766532898
700,0.11650914641078149,5.882573600517517,6.120185845599586,0.15928055532123062,5.0,-1.92,0.96,0.0,277.50190901756287
802,0.11677235272729136,5.774543498182846,6.057175814406275,0.15792468208262878,5.0,-1.92,1.12,0.0,363.5371549129486
897,0.1169016135911779,5.65252965051758,5.986942551733111,0.15671375812642685,5.0,-1.92,1.2800000000000002,0.0,336.6718044281006
991,0.11688929053321882,5.544801433687677,5.938983550491509,0.1551415607168804,5.0,-1.92,1.4400000000000004,0.0,304.11092019081116
1086,0.11673029703687644,5.476234188096896,5.918914444024939,0.1538217074964987,5.0,-1.92,1.6000000000000005,0.0,331.23499965667725
1177,0.11642095936314095,5.403888917890843,5.902959049002314,0.15256097308900174,5.0,-1.92,1.7599999999999998,0.0,308.2343270778656
622,0.11596005976958651,5.373286131179668,5.925065935077955,0.1513416888118167,5.0,-1.92,1.92,0.0,277.05255222320557
714,0.11535039445689817,5.3237351401271065,5.947910886387836,0.1498123720153517,5.0,-1.92,2.08,0.0,319.5072400569916
811,0.11459685566799889,5.323729595422112,6.008462045766731,0.1487416097673093,5.0,-1.92,2.24,0.0,354.97275495529175
894,0.11370793937659048,5.3517299459592245,6.101662257374164,0.1475932169504094,5.0,-1.92,2.4000000000000004,0.0,287.10006761550903
982,0.1126961730895139,5.386893025251332,6.206883356691613,0.146649377871309,5.0,-1.92,2.5600000000000005,0.0,277.8145320415497
1068,0.11157434556316487,5.437169159472987,6.336042603174651,0.1457169701797652,5.0,-1.92,2.7199999999999998,0.0,307.21553778648376
1171,0.11035723565150282,5.5130176224595635,6.4883276515664345,0.14483916233885485,5.0,-1.92,2.88,0.0,344.68088698387146
626,0.10906008918412036,5.595519296290002,6.654705612010856,0.14408164526718004,5.0,-1.92,3.04,0.0,285.98057770729065
720,0.10769797938879219,5.694558227429328,6.84450136739688,0.1432200783059948,5.0,-1.92,3.2,0.0,328.2540771961212
823,0.10628506040031845,5.79842496260701,7.038636426276356,0.1426780706377338,5.0,-1.92,3.3600000000000003,0.0,368.32371258735657
902,0.1048334925987884,5.907554970650413,7.250846011030281,0.1418604036976906,5.0,-1.92,3.5200000000000005,0.0,274.05038356781006
1004,0.10335473727658873,6.008168446012604,7.460696665665889,0.14122274372948956,5.0,-1.92,3.6799999999999997,0.0,362.78849697113037
1119,0.10185902550752428,6.138765787467514,7.699469173175354,0.1404669099529346,5.0,-1.92,3.84,0.0,372.9974524974823
1213,0.10035448783338025,6.266692061099532,7.937443166298664,0.13992739023860806,5.0,-1.92,4.0,0.0,298.86056184768677
663,0.08305080330500927,9.943536698847208,11.705605220814277,0.149470291458352,5.0,-1.7599999999999998,-4.0,0.0,403.84881138801575
759,0.08425147189045354,9.838597886314439,11.450781746705397,0.15045978348071395,5.0,-1.7599999999999998,-3.84,0.0,331.1695513725281
868,0.08547179587182648,9.709469211175698,11.200864804190395,0.15100784481915513,5.0,-1.7599999999999998,-3.68,0.0,380.3383619785309
965,0.08671178296741278,9.622022458716868,10.968226810195855,0.15204014835295127,5.0,-1.7599999999999998,-3.52,0.0,325.973260641098
1063,0.08797018565948106,9.50793127964895,10.727406609534794,0.15293184470119436,5.0,-1.7599999999999998,-3.36,0.0,328.2943708896637
1170,0.0892457325483611,9.366031543909193,10.476462647398312,0.1540790354592912,5.0,-1.7599999999999998,-3.2,0.0,382.9762773513794
1279,0.09053809308974542,9.276979876926443,10.248285345302763,0.15489503153510586,5.0,-1.7599999999999998,-3.04,0.0,388.84512639045715
644,0.09184541145589747,9.146618290728359,10.02113475305564,0.15567355457412052,5.0,-1.7599999999999998,-2.88,0.0,342.07759523391724
772,0.09316610758215968,9.03548221357377,9.789686048185182,0.15670813632894606,5.0,-1.7599999999999998,-2.7199999999999998,0.0,436.27910470962524
876,0.09449863609127586,8.889686066167025,9.570906651366805,0.1573955231596189,5.0,-1.7599999999999998,-2.56,0.0,364.49046564102173
980,0.09584084863904142,8.754381482374484,9.342482901347946,0.15834592289905153,5.0,-1.7599999999999998,-2.4,0.0,344.17903685569763
1092,0.09718988800282548,8.612749310234214,9.128440968838632,0.15921215887655293,5.0,-1.7599999999999998,-2.24,0.0,402.96864461898804
1196,0.09854364539239477,8.477329617105703,8.916121596095667,0.16005055046550848,5.0,-1.7599999999999998,-2.08,0.0,339.62820649147034
1281,0.09989864155661428,8.333945641418119,8.707990843294155,0.16083180368092825,5.0,-1.7599999999999998,-1.92,0.0,303.3113615512848
649,0.10125153760973149,8.181866337723346,8.503908303262648,0.16154495042063055,5.0,-1.7599999999999998,-1.7599999999999998,0.0,356.03560400009155
731,0.10259827462017988,8.039036765697354,8.306748968394484,0.16222404039868166,5.0,-1.7599999999999998,-1.6,0.0,287.5645582675934
844,0.10393498285311827,7.894265585214962,8.114813497874524,0.16284282483949514,5.0,-1.7599999999999998,-1.44,0.0,391.150137424469
953,0.10525660790979924,7.72977071768941,7.9242664134197405,0.16335676450334927,5.0,-1.7599999999999998,-1.2799999999999998,0.0,341.042818069458
1056,0.10655790927280094,7.580281388216621,7.742063092929447,0.16385279378448508,5.0,-1.7599999999999998,-1.12,0.0,353.21047472953796
1149,0.10783313860543188,7.416271003546562,7.553265042605066,0.1645020671627591,5.0,-1.7599999999999998,-0.96,0.0,311.164035320282
1231,0.10907617055778975,7.258992874296173,7.388192688951678,0.1645722847717026,5.0,-1.7599999999999998,-0.7999999999999998,0.0,297.15109872817993
647,0.11028010930176095,7.106278752536333,7.220820969629014,0.16486218549806492,5.0,-1.7599999999999998,-0.6400000000000001,0.0,344.89663910865784
742,0.11143821443678864,6.937848154625032,7.054532901335618,0.16501750953316244,5.0,-1.7599999999999998,-0.48,0.0,316.90619015693665
840,0.11254229791041567,6.780102445527961,6.903641948948772,0.164879494076963,5.0,-1.7599999999999998,-0.31999999999999984,0.0,358.28413105010986
934,0.11358414122060391,6.614765021092418,6.75482969415231,0.1646329374606898,5.0,-1.7599999999999998,-0.16000000000000014,0.0,303.724351644516
1030,0.11455554447859026,6.460392993830217,6.613759613628302,0.1643744361572409,5.0,-1.7599999999999998,0.0,0.0,327.1911995410919
1115,0.11544654795227383,6.296563109623683,6.474358285828013,0.1639920001260756,5.0,-1.7599999999999998,0.16000000000000014,0.0,306.2361958026886
1216,0.11624838086199517,6.1561796588892275,6.354568123451125,0.16343599749740584,5.0,-1.7599999999999998,0.3200000000000003,0.0,326.81137681007385
646,0.11695050741636003,5.9880156362303545,6.234293493462468,0.16235950191427695,5.0,-1.7599999999999998,0.4800000000000004,0.0,328.37802743911743
732,0.11754257116284464,5.861446436009048,6.133526572165472,0.1615588834314875,5.0,-1.7599999999999998,0.6399999999999997,0.0,296.65130734443665
813,0.1180150695858521,5.719345175177425,6.031595739261448,0.16061022693304458,5.0,-1.7599999999999998,0.7999999999999998,0.0,286.09671783447266
892,0.11835761318020298,5.593585465395223,5.946462916269171,0.15953155892663629,5.0,-1.7599999999999998,0.96,0.0,276.2258439064026
984,0.11856097375167347,5.47620471110607,5.875285173211479,0.15829254155614197,5.0,-1.7599999999999998,1.12,0.0,294.7589793205261
1071,0.11861585233575846,5.3814270123928445,5.824130309694867,0.1570544081228573,5.0,-1.7599999999999998,1.2800000000000002,0.0,303.05335450172424
1159,0.11851594479041812,5.303337478534685,5.7969155061557975,0.1555560072254304,5.0,-1.7599999999999998,1.4400000000000004,0.0,292.87688088417053
641,0.11825618399062837,5.225793120562584,5.7759017088034295,0.15416541051660576,5.0,-1.7599999999999998,1.6000000000000005,0.0,303.2325448989868
730,0.11783504554335494,5.205460324395971,5.798205184822775,0.15307534106931261,5.0,-1.7599999999999998,1.7599999999999998,0.0,308.0374448299408
816,0.1172541997840046,5.168723360065703,5.82025232317188,0.15192584101949347,5.0,-1.7599999999999998,1.92,0.0,308.34073638916016
898,0.1165189892625466,5.165637508609381,5.8765660649533515,0.15080929810506097,5.0,-1.7599999999999998,2.08,0.0,283.4646544456482
996,0.11563849695194423,5.186081068210929,5.9632977815141,0.14958146936058206,5.0,-1.7599999999999998,2.24,0.0,322.07327485084534
1094,0.11462497471171924,5.226676922633258,6.068321876898791,0.1487376599075101,5.0,-1.7599999999999998,2.4000000000000004,0.0,339.43318605422974
1189,0.11349305114412181,5.276757330937922,6.192412171334382,0.14783809924463526,5.0,-1.7599999999999998,2.5600000000000005,0.0,305.808091878891
642,0.1122585851293569,5.370791113340008,6.358343984767563,0.14694593120379368,5.0,-1.7599999999999998,2.7199999999999998,0.0,301.63637018203735
736,0.11093838640113578,5.445501885066948,6.518147120115655,0.14615878087488934,5.0,-1.7599999999999998,2.88,0.0,317.48798155784607
827,0.10954814268259679,5.544531000335569,6.704853308801347,0.14535608635020827,5.0,-1.7599999999999998,3.04,0.0,331.5346632003784
918,0.10810291373700383,5.6527223857431235,6.904846931965083,0.14462960862354457,5.0,-1.7599999999999998,3.2,0.0,311.8822569847107
1028,0.10661636112418876,5.772734555980346,7.118938241489956,0.14396583029760254,5.0,-1.7599999999999998,3.3600000000000003,0.0,358.0762014389038
1112,0.10510067264775906,5.881724164626456,7.32980645143376,0.14345158546984116,5.0,-1.7599999999999998,3.5200000000000005,0.0,301.4023222923279
1211,0.1035664610569073,6.007062349521139,7.563090966868501,0.14271246456986328,5.0,-1.7599999999999998,3.6799999999999997,0.0,313.1715672016144
650,0.10202282028561538,6.138578344770046,7.807337435699159,0.14193662251752343,5.0,-1.7599999999999998,3.84,0.0,324.2479372024536
737,0.10047725929968884,6.2614537047651595,8.04789377925238,0.1413223491733036,5.0,-1.7599999999999998,4.0,0.0,297.89882016181946
866,0.08417965421703699,9.6454922234429,11.559677948495535,0.15005972500531295,5.0,-1.6,-4.0,0.0,442.9113142490387
966,0.08541114649731733,9.549809164161877,11.301059345732405,0.15098366127306356,5.0,-1.6,-3.84,0.0,331.20521306991577
1067,0.08666355985906105,9.442795247251105,11.064418847859642,0.15160351210163386,5.0,-1.6,-3.68,0.0,353.96722316741943
1188,0.08793586359695389,9.303221045644811,10.816870901956033,0.15246607134566903,5.0,-1.6,-3.52,0.0,411.35703802108765
1292,0.08922780760612849,9.187118395415835,10.563689539012573,0.15364308123801917,5.0,-1.6,-3.36,0.0,373.1623730659485
684,0.09053859234799272,9.095157351840427,10.330823916744365,0.15445996266174397,5.0,-1.6,-3.2,0.0,428.9624786376953
801,0.09186645945260065,8.972903616766686,10.09980298052115,0.15523392629492888,5.0,-1.6,-3.04,0.0,422.5542676448822
910,0.09321038213532111,8.852553148979894,9.862698123203616,0.1562617162279928,5.0,-1.6,-2.88,0.0,390.8309018611908
1023,0.09456854148208707,8.721362491879372,9.629650764438486,0.15724031139229652,5.0,-1.6,-2.7199999999999998,0.0,366.78113651275635
1136,0.0959392100244359,8.604034884286989,9.404115472624799,0.15818590552206713,5.0,-1.6,-2.56,0.0,370.3040647506714
1244,0.09732017053948383,8.428638504143109,9.174109268741159,0.15904289772680325,5.0,-1.6,-2.4,0.0,361.8087627887726
1343,0.09870906268754166,8.323849717898565,8.963522248949896,0.1598885908027579,5.0,-1.6,-2.24,0.0,362.0892267227173
645,0.1001025582571698,8.169294620201452,8.749029929617224,0.16064765156810407,5.0,-1.6,-2.08,0.0,306.13626170158386
738,0.1014976206426249,8.025147119020472,8.54152647253235,0.16136402407842138,5.0,-1.6,-1.92,0.0,312.8476674556732
854,0.10289076181512409,7.86059379300147,8.335713457500695,0.16198384476607366,5.0,-1.6,-1.7599999999999998,0.0,397.08472537994385
945,0.10427775993964983,7.72605597120333,8.131577250096782,0.16288272650432134,5.0,-1.6,-1.6,0.0,300.7022535800934
1048,0.1056538149048955,7.580335177656941,7.94034005179272,0.16342450852666568,5.0,-1.6,-1.44,0.0,348.1090290546417
1151,0.10701364407953354,7.416479727081155,7.741792968489763,0.16412941950501808,5.0,-1.6,-1.2799999999999998,0.0,341.2451376914978
1232,0.10835191894272919,7.2600606399257135,7.558996553567583,0.16451128823606087,5.0,-1.6,-1.12,0.0,293.19836044311523
658,0.10966219210688477,7.106351183051609,7.3819979183466415,0.16483763023679243,5.0,-1.6,-0.96,0.0,342.3038465976715
749,0.1109378384896127,6.94012959679686,7.206961412040398,0.1650404667655801,5.0,-1.6,-0.7999999999999998,0.0,308.8075895309448
842,0.11217113356884899,6.779450368244251,7.030757241472704,0.16546252820552895,5.0,-1.6,-0.6400000000000001,0.0,337.95712518692017
932,0.11335415589854932,6.617350590491286,6.867025964191647,0.16553156471715766,5.0,-1.6,-0.48,0.0,297.0219361782074
1017,0.11447858161487394,6.459261332513364,6.716516461098012,0.16527078052385746,5.0,-1.6,-0.31999999999999984,0.0,307.8864710330963
1128,0.1155345219939517,6.297500636078793,6.563925771163963,0.16522524873218636,5.0,-1.6,-0.16000000000000014,0.0,366.8143780231476
1237,0.11651273356105597,6.137695834737302,6.420679499062441,0.1647665435530607,5.0,-1.6,0.0,0.0,347.5372984409332
643,0.11740243599784253,5.98888946173499,6.29354453474974,0.1640902708765437,5.0,-1.6,0.16000000000000014,0.0,295.24727416038513
734,0.11819272657838388,5.830834104448157,6.161279762029462,0.16354608066069304,5.0,-1.6,0.3200000000000003,0.0,311.02054476737976
824,0.11887246873665396,5.6912446772924925,6.046940597860091,0.16282819591768954,5.0,-1.6,0.4800000000000004,0.0,319.08650064468384
