P_max,Omega_1,Omega_2,Mu,Gamma_e,number_of_fails,ComputTime
0.21582922656169226,0.13636457998220736,1.8821055000523055,6.559330184798629,0.056234132519034905,0,96.82020616531372
P_max,Omega_1,Omega_2,Mu,Gamma_e,number_of_fails,ComputTime
0.23130101566525355,0.23376465663005874,2.3390763888113666,6.086623442376167,0.09999999999999999,0,97.7974443435669
P_max,Omega_1,Omega_2,Mu,Gamma_e,number_of_fails,ComputTime
0.23157456457627895,0.4175353422638566,2.340675026041348,3.340389712350981,0.1778279410038923,0,146.01576328277588
P_max,Omega_1,Omega_2,Mu,Gamma_e,number_of_fails,ComputTime
0.21407130638249613,1.8071276416188127,2.8292732232896913,0.6773816697397153,1.0,0,164.13878226280212
P_max,Omega_1,Omega_2,Mu,Gamma_e,number_of_fails,ComputTime
0.19122807750414422,2.5359344182310917,3.357517266647953,0.4150839839603194,1.7782794100389228,0,172.39855980873108
P_max,Omega_1,Omega_2,Mu,Gamma_e,number_of_fails,ComputTime
0.23074486771176123,0.7007975053282502,2.3381624109863535,1.9184768445739038,0.31622776601683794,0,179.57255625724792
P_max,Omega_1,Omega_2,Mu,Gamma_e,number_of_fails,ComputTime
0.08865004750590791,5.6187007985595,6.818379939367914,0.08567690091033171,10.0,0,181.62725830078125
P_max,Omega_1,Omega_2,Mu,Gamma_e,number_of_fails,ComputTime
0.2263691613931971,1.1389677172105102,2.509569249885888,1.139450708336755,0.5623413251903491,0,192.62863898277283
P_max,Omega_1,Omega_2,Mu,Gamma_e,number_of_fails,ComputTime
0.12247643245090255,4.424691955796515,5.30555321963967,0.14851396100270275,5.62341325190349,0,203.33779335021973
P_max,Omega_1,Omega_2,Mu,Gamma_e,number_of_fails,ComputTime
0.1586609184662423,3.401660512030314,4.165072440600364,0.2502109259804329,3.162277660168379,0,205.05815386772156
P_max,Omega_1,Omega_2,Mu,Gamma_e,number_of_fails,ComputTime
0.060926471575966645,7.156665906290282,8.824494454977128,0.049025951055362726,17.78279410038923,0,219.04604959487915
P_max,Omega_1,Omega_2,Mu,Gamma_e,number_of_fails,ComputTime
0.025545335183795467,10.845703703173236,13.596895594442143,0.015664759579740433,56.23413251903491,1,231.47555255889893
P_max,Omega_1,Omega_2,Mu,Gamma_e,number_of_fails,ComputTime
0.040143995123873906,8.567651854791128,10.870280609245143,0.027112171564333397,31.622776601683796,0,232.79334688186646
P_max,Omega_1,Omega_2,Mu,Gamma_e,number_of_fails,ComputTime
0.009574153205712253,12.356015293903308,16.373421567497942,0.003231066112588513,177.82794100389228,0,245.12367510795593
P_max,Omega_1,Omega_2,Mu,Gamma_e,number_of_fails,ComputTime
0.015859086372208904,12.080158403496773,15.667272737366417,0.006882432427109474,100.0,0,247.592777967453
P_max,Omega_1,Omega_2,Mu,Gamma_e,number_of_fails,ComputTime
0.005655942812786093,12.572504409242123,16.71451911527946,0.0012088835990395428,316.2277660168379,0,324.00358152389526
P_max,Omega_1,Omega_2,Mu,Gamma_e,number_of_fails,ComputTime
0.0032836649407691574,12.769614645757073,16.877675044852268,0.0017808662445099245,562.341325190349,0,469.57093262672424
P_max,Omega_1,Omega_2,Mu,Gamma_e,number_of_fails,ComputTime
0.0018865860709118315,12.981371217397506,16.901546862490253,0.0009854403965780074,1000.0,0,784.1578276157379
P_max,Omega_1,Omega_2,Mu,Gamma_e,number_of_fails,ComputTime
0.0010737409341923772,13.181504879369509,17.336897294522746,-0.0011182312908830311,1778.2794100389226,0,1195.7044904232025
P_max,Omega_1,Omega_2,Mu,Gamma_e,number_of_fails,ComputTime
0.0006088901695761014,13.38528109528981,17.61791244002796,0.0007251181610594105,3162.277660168379,0,1895.177231311798
P_max,Omega_1,Omega_2,Mu,Gamma_e,number_of_fails,ComputTime
0.00034430779671835966,13.575966272027316,17.898217274726285,-0.00020391385425798484,5623.41325190349,0,3230.1774168014526
P_max,Omega_1,Omega_2,Mu,Gamma_e,number_of_fails,ComputTime
0.00019436236277882963,13.773906747473958,18.193802099881328,-0.00016843356242503553,10000.0,0,5488.363271474838
