Gamma1,Gamma2,N,t1,t2,covering,optimal covering calculation time,svd calculation time,entropy,max_Schmidt
100.0,1.0,8192.0,-12.384582389564203,-10.897936362934885,0.9999999997475902,104.916259765625,20.32530426979065,7.973450607374003,0.034511585384781725
10000.0,1.0,32768.0,-9.251715781688656,-8.561698067188221,0.9999993150071791,1287.6040751934052,19854.0317902565,12.782412569038314,0.0009344960674046368
