P_max,Omega_1,Omega_2,Mu_plus,Mu_minus,Gamma_e,Delta_1,Delta_2,number_of_fails,CompTime
0,0.1201609116103864,11.191037675118269,12.400379985875704,-0.5672212812283759,-0.1770726384154008,5.0,4.0,4.0,0.0,1550.2424249649048
1,0.1222974904151627,10.97718598730576,12.40326266426895,-0.5716385030090321,-0.1770121895652547,5.0,4.0,3.836734693877551,1.0,1678.6056115627289
2,0.1244918593439736,10.76283231386196,12.410783612858191,-0.5761043334875939,-0.1768992853017005,5.0,4.0,3.6734693877551017,0.0,1219.063357591629
3,0.1267472303400846,10.547988553003687,12.422877770198156,-0.5806393148285154,-0.1767370352650609,5.0,4.0,3.5102040816326525,0.0,1620.3632073402405
4,0.1290671021422601,10.332676882410931,12.43950361233666,-0.5852549791179756,-0.1765237019107337,5.0,4.0,3.346938775510204,1.0,483.0615310668945
5,0.1314552862049468,10.116854219214206,12.460595427367624,-0.589969729663986,-0.1762630772650635,5.0,4.0,3.183673469387754,0.0,393.571225643158
6,0.1339159351173461,9.900516663671922,12.48618348706735,-0.594801309415204,-0.1759533088557349,5.0,4.0,3.020408163265306,0.0,292.0080564022064
7,0.1364535739354891,9.683752058417394,12.51625986204526,-0.5997648784246357,-0.1755963495751503,5.0,4.0,2.8571428571428568,0.0,385.871660232544
8,0.1390731348467264,9.466539294850314,12.55051944141566,-0.6048868074803297,-0.1751947466760736,5.0,4.0,2.693877551020408,0.0,262.8732285499573
9,0.1417799957004235,9.248890184348005,12.589144660180253,-0.6101890688148384,-0.1747498516359389,5.0,4.0,2.5306122448979584,0.0,578.3416798114777
10,0.1445800230120326,9.03084555731902,12.631836290514348,-0.6156964838304076,-0.1742624312497464,5.0,4.0,2.3673469387755093,0.0,582.9614109992981
11,0.1474796201661212,8.81244623198585,12.678654635643742,-0.6214393247479213,-0.1737356132024084,5.0,4.0,2.204081632653061,1.0,1206.435668706894
12,0.1504857816495724,8.593623100375765,12.729383089515911,-0.6274432251540027,-0.1731709936004594,5.0,4.0,2.040816326530612,1.0,1602.6439311504364
13,0.1536061542894996,8.374471651134936,12.784061278995203,-0.6337428682977052,-0.172569838646558,5.0,4.0,1.877551020408163,0.0,813.8007974624634
14,0.1568491066459501,8.155054746449824,12.842512906109937,-0.6403706041889276,-0.1719342124653,5.0,4.0,1.7142857142857135,0.0,1590.676460981369
15,0.1602238078709726,7.93533024716964,12.90457127148258,-0.6473679569848921,-0.1712676646651499,5.0,4.0,1.5510204081632653,0.0,1480.4482681751251
16,0.1637403176110044,7.715316735545882,12.970158920407172,-0.6547757552144722,-0.1705719137369054,5.0,4.0,1.387755102040816,1.0,2062.1338560581207
17,0.1674096887541249,7.495117551300012,13.039245053939272,-0.6626328856565047,-0.1698480935195443,5.0,4.0,1.224489795918367,0.0,881.9872601032257
18,0.1712440851779255,7.274723543935632,13.111650619541898,-0.6709926777555355,-0.1690980424306385,5.0,4.0,1.0612244897959178,0.0,1161.4049260616302
19,0.175256917015806,7.054129610028509,13.187298691587785,-0.6799071314749099,-0.1683257963735299,5.0,4.0,0.8979591836734686,0.0,993.879078388214
20,0.1794629963940688,6.833397512465909,13.266017835788636,-0.6894330468353305,-0.1675316396055782,5.0,4.0,0.7346938775510203,0.0,337.9665689468384
21,0.183878717217958,6.612577347245295,13.347835793208889,-0.6996319209134513,-0.1667175115491446,5.0,4.0,0.5714285714285712,0.0,284.7873995304108
22,0.1885222630473021,6.391678088620928,13.432473536985656,-0.7105810050701409,-0.1658869662311372,5.0,4.0,0.408163265306122,0.0,227.90483236312863
23,0.1934138481509474,6.170727354152694,13.520039252064368,-0.7223499735822476,-0.165039607448953,5.0,4.0,0.2448979591836728,0.0,357.98272013664246
24,0.1985759974127083,5.949790107973594,13.610222537490962,-0.735034244053998,-0.1641789992262994,5.0,4.0,0.0816326530612245,0.0,696.3344275951385
25,0.2040338720369177,5.728896461277226,13.703065867222062,-0.748732024156705,-0.1633059193627628,5.0,4.0,-0.0816326530612245,0.0,966.9057478904724
26,0.2098156490764052,5.508072851767148,13.7984148608393,-0.7635502783000102,-0.1624223886144953,5.0,4.0,-0.2448979591836737,0.0,854.714985370636
27,0.2159529641503016,5.287364858289607,13.896099991028471,-0.7796223999126449,-0.1615295857905349,5.0,4.0,-0.4081632653061229,0.0,759.3585841655731
28,0.2224814279912466,5.066800619203134,13.996146478393277,-0.7970903145955752,-0.1606298437441579,5.0,4.0,-0.5714285714285716,0.0,706.8411898612976
29,0.2294412287836304,4.846463256160918,14.098295079700865,-0.8161243759484913,-0.1597243980850944,5.0,4.0,-0.7346938775510208,0.0,1250.0967848300934
30,0.2368778329223565,4.626382290542044,14.202639804336536,-0.8369162014007708,-0.1588133471556719,5.0,4.0,-0.8979591836734695,0.0,1599.1355712413788
31,0.2448427965674829,4.406636532600825,14.308977190906155,-0.8596928083115336,-0.1578996473912349,5.0,4.0,-1.0612244897959189,0.0,1029.19331741333
32,0.2533946978469481,4.187282138833162,14.41707065643613,-0.8847175198625296,-0.1569835570972819,5.0,4.0,-1.2244897959183674,0.0,1089.5899493694303
33,0.2626001925657433,3.9684094269086616,14.526940350103684,-0.9123136910031654,-0.1560682775434294,5.0,4.0,-1.3877551020408163,0.0,891.0912036895752
34,0.2725351809925709,3.750102253190872,14.638463493496351,-0.9428450723525656,-0.1551530089293714,5.0,4.0,-1.5510204081632657,0.0,934.4460425376892
35,0.2832860422674744,3.5324827878129983,14.751341048222995,-0.976767172148158,-0.1542404937549133,5.0,4.0,-1.7142857142857144,0.0,1052.7435367107391
